apk_name,battery-status,camera,contacts,device,dialogs,file,geolocation,globalization,inappbrowser,media,media-capture,network-information,splashscreen,statusbar,vibration
at.generalsolutions.contwise.maps.gruener_alpengasthof,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.gufler,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.himmelreich_sardis,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hoppet,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_alia,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_alpenheim,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_alpina,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.hotel_am_park,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_central_gerlos,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_elisabeth_soelden,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_elite_seefeld,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_gasthof_zugspitze,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_genziana,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_interski,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_kristall,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_lamm,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_maria_theresia,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_mehrhauser,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.hotel_miravalle,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.hotel_panorama,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_paradies,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_roessl,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_rudolf,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_seefelderhof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_tyrol,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_watles,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.hotel_zirmerhof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.ivv,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.johannis_stroblhof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.kastellatz,5,0,0,47,1,7,4,0,0,2,0,0,0,1,0
at.generalsolutions.contwise.maps.kaysers_tirolresort,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.landhotel_latscherhof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.marlene_juliane,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.mauracherhof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.monte_paraccia,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.muliac,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.ortlerspitz,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.pachmairhof_komfort_pension,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.pederue_berggasthof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.pension_sachsalber,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.pineta,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.post_am_see,5,0,0,47,1,7,4,0,0,2,0,0,0,1,0
